Timestamp,Elapsed_s,Arduino_ms,Raw_mbar,Tared_mbar,TareOffset_mbar
2026-08-14 14:13:04.117,228.86,231213,1201.08,236.23,964.85
2026-08-14 14:13:04.117,228.861,231312,1200.91,236.06,964.85
2026-08-14 14:13:04.322,229.066,231412,1201.08,236.23,964.85
2026-08-14 14:13:04.322,229.066,231513,1200.93,236.08,964.85
2026-08-14 14:13:04.530,229.274,231612,1200.98,236.13,964.85
2026-08-14 14:13:04.530,229.274,231712,1200.83,235.98,964.85
2026-08-14 14:13:04.738,229.481,231813,1200.67,235.82,964.85
2026-08-14 14:13:04.738,229.482,231912,1200.93,236.08,964.85
2026-08-14 14:13:04.946,229.689,232012,1200.95,236.1,964.85
2026-08-14 14:13:04.946,229.689,232113,1200.95,236.1,964.85
2026-08-14 14:13:04.946,229.69,232212,1200.8,235.95,964.85
2026-08-14 14:13:05.154,229.898,232312,1200.68,235.83,964.85
2026-08-14 14:13:05.154,229.898,232412,1200.8,235.95,964.85
2026-08-14 14:13:05.363,230.106,232512,1200.88,236.03,964.85
2026-08-14 14:13:05.363,230.107,232612,1200.82,235.97,964.85
2026-08-14 14:13:05.564,230.307,232712,1200.67,235.82,964.85
2026-08-14 14:13:05.564,230.307,232812,1200.7,235.85,964.85
2026-08-14 14:13:05.768,230.511,232912,1200.7,235.85,964.85
2026-08-14 14:13:05.768,230.511,233012,1200.86,236.01,964.85
2026-08-14 14:13:05.975,230.719,233112,1200.71,235.86,964.85
2026-08-14 14:13:05.975,230.719,233212,1200.64,235.79,964.85
2026-08-14 14:13:06.183,230.926,233312,1200.68,235.83,964.85
2026-08-14 14:13:06.183,230.927,233412,1200.44,235.59,964.85
2026-08-14 14:13:06.390,231.133,233512,1200.6,235.75,964.85
2026-08-14 14:13:06.390,231.134,233612,1200.66,235.81,964.85
2026-08-14 14:13:06.597,231.341,233712,1200.7,235.85,964.85
2026-08-14 14:13:06.598,231.341,233812,1200.57,235.72,964.85
2026-08-14 14:13:06.805,231.548,233912,1200.46,235.61,964.85
2026-08-14 14:13:06.805,231.549,234012,1200.46,235.61,964.85
2026-08-14 14:13:07.012,231.756,234113,1200.48,235.63,964.85
2026-08-14 14:13:07.013,231.756,234212,1200.33,235.48,964.85
2026-08-14 14:13:07.219,231.963,234312,1200.52,235.67,964.85
2026-08-14 14:13:07.219,231.963,234413,1200.23,235.38,964.85
2026-08-14 14:13:07.427,232.171,234512,1200.2,235.35,964.85
2026-08-14 14:13:07.427,232.171,234612,1200.34,235.49,964.85
2026-08-14 14:13:07.631,232.375,234713,1200.4,235.55,964.85
2026-08-14 14:13:07.632,232.375,234812,1200.28,235.43,964.85
2026-08-14 14:13:07.839,232.582,234912,1200.15,235.3,964.85
2026-08-14 14:13:07.839,232.583,235013,1200.12,235.27,964.85
2026-08-14 14:13:08.050,232.794,235112,1200.11,235.26,964.85
2026-08-14 14:13:08.050,232.794,235212,1199.96,235.11,964.85
2026-08-14 14:13:08.050,232.794,235313,1200.11,235.26,964.85
2026-08-14 14:13:08.256,233.0,235412,1200.06,235.21,964.85
2026-08-14 14:13:08.256,233.0,235512,1200.0,235.15,964.85
2026-08-14 14:13:08.462,233.206,235612,1200.0,235.15,964.85
2026-08-14 14:13:08.463,233.206,235712,1200.09,235.24,964.85
2026-08-14 14:13:08.666,233.409,235812,1200.11,235.26,964.85
2026-08-14 14:13:08.666,233.41,235912,1200.13,235.28,964.85
2026-08-14 14:13:08.874,233.617,236012,1200.32,235.47,964.85
2026-08-14 14:13:08.874,233.618,236112,1200.37,235.52,964.85
2026-08-14 14:13:09.084,233.828,236212,1200.29,235.44,964.85
2026-08-14 14:13:09.084,233.828,236312,1200.24,235.39,964.85
2026-08-14 14:13:09.288,234.031,236412,1200.25,235.4,964.85
2026-08-14 14:13:09.288,234.032,236512,1200.4,235.55,964.85
2026-08-14 14:13:09.496,234.24,236612,1200.25,235.4,964.85
2026-08-14 14:13:09.497,234.24,236712,1200.22,235.37,964.85
2026-08-14 14:13:09.698,234.442,236812,1200.53,235.68,964.85
2026-08-14 14:13:09.699,234.442,236912,1200.27,235.42,964.85
2026-08-14 14:13:09.904,234.647,237012,1200.39,235.54,964.85
2026-08-14 14:13:09.904,234.647,237112,1200.36,235.51,964.85
2026-08-14 14:13:10.110,234.853,237212,1200.42,235.57,964.85
2026-08-14 14:13:10.110,234.853,237313,1200.34,235.49,964.85
2026-08-14 14:13:10.317,235.061,237412,1200.24,235.39,964.85
2026-08-14 14:13:10.317,235.061,237512,1200.3,235.45,964.85
2026-08-14 14:13:10.539,235.283,237613,1200.13,235.28,964.85
2026-08-14 14:13:10.540,235.283,237712,1200.13,235.28,964.85
2026-08-14 14:13:10.751,235.495,237812,1200.07,235.22,964.85
2026-08-14 14:13:10.752,235.495,237913,1199.97,235.12,964.85
2026-08-14 14:13:10.752,235.495,238012,1200.1,235.25,964.85
2026-08-14 14:13:10.957,235.7,238112,1199.98,235.13,964.85
2026-08-14 14:13:10.957,235.701,238213,1199.75,234.9,964.85
2026-08-14 14:13:11.163,235.906,238312,1199.68,234.83,964.85
2026-08-14 14:13:11.163,235.906,238412,1199.66,234.81,964.85
2026-08-14 14:13:11.369,236.113,238513,1199.77,234.92,964.85
2026-08-14 14:13:11.370,236.113,238612,1199.84,234.99,964.85
2026-08-14 14:13:11.575,236.318,238712,1199.66,234.81,964.85
2026-08-14 14:13:11.575,236.319,238812,1199.59,234.74,964.85
2026-08-14 14:13:11.784,236.528,238912,1199.54,234.69,964.85
2026-08-14 14:13:11.784,236.528,239012,1199.5,234.65,964.85
2026-08-14 14:13:11.991,236.735,239112,1199.64,234.79,964.85
2026-08-14 14:13:11.991,236.735,239212,1199.61,234.76,964.85
2026-08-14 14:13:12.198,236.942,239312,1199.53,234.68,964.85
2026-08-14 14:13:12.199,236.942,239412,1199.42,234.57,964.85
2026-08-14 14:13:12.406,237.149,239512,1199.46,234.61,964.85
2026-08-14 14:13:12.406,237.15,239612,1199.42,234.57,964.85
2026-08-14 14:13:12.613,237.356,239712,1199.47,234.62,964.85
2026-08-14 14:13:12.613,237.357,239812,1199.45,234.6,964.85
2026-08-14 14:13:12.819,237.562,239912,1199.39,234.54,964.85
2026-08-14 14:13:12.819,237.563,240012,1199.15,234.3,964.85
2026-08-14 14:13:13.027,237.77,240112,1199.16,234.31,964.85
2026-08-14 14:13:13.027,237.771,240212,1198.98,234.13,964.85
2026-08-14 14:13:13.234,237.977,240312,1199.12,234.27,964.85
2026-08-14 14:13:13.234,237.977,240412,1199.03,234.18,964.85
2026-08-14 14:13:13.445,238.188,240513,1199.06,234.21,964.85
2026-08-14 14:13:13.445,238.188,240612,1198.83,233.98,964.85
2026-08-14 14:13:13.448,238.191,240712,1198.9,234.05,964.85
2026-08-14 14:13:13.653,238.396,240813,1198.86,234.01,964.85
2026-08-14 14:13:13.653,238.396,240912,1198.92,234.07,964.85
2026-08-14 14:13:13.857,238.6,241012,1199.01,234.16,964.85
2026-08-14 14:13:13.857,238.601,241113,1198.92,234.07,964.85
2026-08-14 14:13:14.058,238.802,241212,1198.78,233.93,964.85
2026-08-14 14:13:14.058,238.802,241312,1198.89,234.04,964.85
2026-08-14 14:13:14.266,239.009,241413,1198.95,234.1,964.85
2026-08-14 14:13:14.266,239.01,241512,1198.82,233.97,964.85
2026-08-14 14:13:14.475,239.218,241612,1198.83,233.98,964.85
2026-08-14 14:13:14.475,239.218,241713,1198.66,233.81,964.85
2026-08-14 14:13:14.681,239.424,241812,1198.65,233.8,964.85
2026-08-14 14:13:14.681,239.425,241912,1198.72,233.87,964.85
2026-08-14 14:13:14.886,239.63,242012,1198.75,233.9,964.85
2026-08-14 14:13:14.887,239.63,242112,1198.81,233.96,964.85
2026-08-14 14:13:15.095,239.839,242212,1198.73,233.88,964.85
2026-08-14 14:13:15.095,239.839,242312,1198.58,233.73,964.85
2026-08-14 14:13:15.302,240.045,242412,1198.51,233.66,964.85
2026-08-14 14:13:15.302,240.046,242512,1198.65,233.8,964.85
2026-08-14 14:13:15.508,240.251,242612,1198.73,233.88,964.85
2026-08-14 14:13:15.508,240.251,242712,1198.56,233.71,964.85
2026-08-14 14:13:15.715,240.458,242812,1198.41,233.56,964.85
2026-08-14 14:13:15.715,240.459,242912,1198.32,233.47,964.85
2026-08-14 14:13:15.923,240.667,243012,1198.38,233.53,964.85
2026-08-14 14:13:15.924,240.667,243112,1198.58,233.73,964.85
2026-08-14 14:13:16.131,240.874,243212,1198.63,233.78,964.85
2026-08-14 14:13:16.131,240.874,243312,1198.75,233.9,964.85
2026-08-14 14:13:16.337,241.08,243412,1198.81,233.96,964.85
2026-08-14 14:13:16.337,241.08,243512,1198.78,233.93,964.85
2026-08-14 14:13:16.547,241.29,243612,1198.74,233.89,964.85
2026-08-14 14:13:16.547,241.291,243713,1199.1,234.25,964.85
2026-08-14 14:13:16.548,241.291,243812,1200.35,235.5,964.85
2026-08-14 14:13:16.756,241.499,243912,1203.51,238.66,964.85
2026-08-14 14:13:16.757,241.501,244013,1213.84,248.99,964.85
2026-08-14 14:13:16.960,241.704,244112,1226.71,261.86,964.85
2026-08-14 14:13:16.960,241.704,244212,1237.44,272.59,964.85
2026-08-14 14:13:17.162,241.906,244313,1245.67,280.82,964.85
2026-08-14 14:13:17.162,241.906,244412,1253.01,288.16,964.85
2026-08-14 14:13:17.370,242.113,244512,1259.86,295.01,964.85
2026-08-14 14:13:17.370,242.113,244613,1263.75,298.9,964.85
2026-08-14 14:13:17.575,242.319,244712,1268.22,303.37,964.85
2026-08-14 14:13:17.575,242.319,244812,1271.16,306.31,964.85
2026-08-14 14:13:17.782,242.526,244913,1274.44,309.59,964.85
2026-08-14 14:13:17.783,242.526,245012,1277.73,312.88,964.85
2026-08-14 14:13:17.988,242.731,245112,1280.62,315.77,964.85
2026-08-14 14:13:17.988,242.732,245212,1283.24,318.39,964.85
2026-08-14 14:13:18.194,242.938,245312,1286.23,321.38,964.85
2026-08-14 14:13:18.194,242.938,245412,1288.64,323.79,964.85
2026-08-14 14:13:18.402,243.145,245512,1291.2,326.35,964.85
2026-08-14 14:13:18.402,243.145,245612,1293.84,328.99,964.85
2026-08-14 14:13:18.608,243.352,245712,1296.2,331.35,964.85
2026-08-14 14:13:18.609,243.352,245812,1298.74,333.89,964.85
2026-08-14 14:13:18.816,243.559,245912,1300.82,335.97,964.85
2026-08-14 14:13:18.816,243.559,246012,1303.1,338.25,964.85
2026-08-14 14:13:19.024,243.767,246112,1305.24,340.39,964.85
2026-08-14 14:13:19.024,243.767,246212,1307.26,342.41,964.85
2026-08-14 14:13:19.231,243.975,246312,1309.31,344.46,964.85
2026-08-14 14:13:19.231,243.975,246412,1311.02,346.17,964.85
2026-08-14 14:13:19.437,244.18,246512,1312.93,348.08,964.85
2026-08-14 14:13:19.437,244.181,246612,1314.27,349.42,964.85
2026-08-14 14:13:19.643,244.386,246712,1315.89,351.04,964.85
2026-08-14 14:13:19.643,244.386,246812,1317.01,352.16,964.85
2026-08-14 14:13:19.852,244.596,246913,1318.53,353.68,964.85
2026-08-14 14:13:19.852,244.596,247012,1319.51,354.66,964.85
2026-08-14 14:13:19.853,244.596,247112,1320.71,355.86,964.85
2026-08-14 14:13:20.058,244.801,247213,1321.37,356.52,964.85
2026-08-14 14:13:20.058,244.801,247312,1322.58,357.73,964.85
2026-08-14 14:13:20.264,245.008,247412,1323.2,358.35,964.85
2026-08-14 14:13:20.265,245.008,247513,1324.27,359.42,964.85
2026-08-14 14:13:20.472,245.215,247612,1324.55,359.7,964.85
2026-08-14 14:13:20.472,245.215,247712,1325.41,360.56,964.85
2026-08-14 14:13:20.678,245.422,247813,1326.04,361.19,964.85
2026-08-14 14:13:20.678,245.422,247912,1326.56,361.71,964.85
2026-08-14 14:13:20.887,245.63,248012,1327.49,362.64,964.85
2026-08-14 14:13:20.887,245.63,248113,1327.63,362.78,964.85
2026-08-14 14:13:21.092,245.835,248212,1328.28,363.43,964.85
2026-08-14 14:13:21.092,245.835,248312,1328.72,363.87,964.85
2026-08-14 14:13:21.299,246.042,248412,1329.1,364.25,964.85
2026-08-14 14:13:21.299,246.043,248512,1329.68,364.83,964.85
2026-08-14 14:13:21.506,246.25,248612,1330.0,365.15,964.85
2026-08-14 14:13:21.507,246.25,248712,1330.17,365.32,964.85
2026-08-14 14:13:21.714,246.458,248812,1330.76,365.91,964.85
2026-08-14 14:13:21.715,246.458,248912,1330.92,366.07,964.85
2026-08-14 14:13:21.923,246.666,249012,1331.41,366.56,964.85
2026-08-14 14:13:21.923,246.666,249112,1331.81,366.96,964.85
2026-08-14 14:13:22.126,246.87,249212,1332.09,367.24,964.85
2026-08-14 14:13:22.127,246.87,249312,1332.5,367.65,964.85
2026-08-14 14:13:22.334,247.077,249412,1332.75,367.9,964.85
2026-08-14 14:13:22.334,247.077,249512,1332.99,368.14,964.85
2026-08-14 14:13:22.541,247.284,249612,1333.53,368.68,964.85
2026-08-14 14:13:22.541,247.284,249712,1333.75,368.9,964.85
2026-08-14 14:13:22.747,247.491,249812,1334.22,369.37,964.85
2026-08-14 14:13:22.747,247.491,249912,1334.66,369.81,964.85
2026-08-14 14:13:22.749,247.493,250012,1334.79,369.94,964.85
2026-08-14 14:13:22.963,247.707,250113,1335.41,370.56,964.85
2026-08-14 14:13:22.964,247.707,250212,1335.91,371.06,964.85
2026-08-14 14:13:23.177,247.92,250312,1336.03,371.18,964.85
2026-08-14 14:13:23.177,247.921,250413,1336.87,372.02,964.85
2026-08-14 14:13:23.384,248.127,250512,1337.04,372.19,964.85
2026-08-14 14:13:23.384,248.127,250612,1337.54,372.69,964.85
2026-08-14 14:13:23.590,248.333,250713,1337.94,373.09,964.85
2026-08-14 14:13:23.590,248.333,250812,1338.3,373.45,964.85
2026-08-14 14:13:23.798,248.541,250912,1338.89,374.04,964.85
2026-08-14 14:13:23.798,248.541,251013,1339.1,374.25,964.85
2026-08-14 14:13:24.004,248.748,251112,1339.6,374.75,964.85
2026-08-14 14:13:24.005,248.748,251212,1339.99,375.14,964.85
2026-08-14 14:13:24.213,248.956,251313,1340.38,375.53,964.85
2026-08-14 14:13:24.213,248.957,251412,1340.86,376.01,964.85
2026-08-14 14:13:24.421,249.164,251512,1341.03,376.18,964.85
2026-08-14 14:13:24.421,249.164,251612,1341.66,376.81,964.85
2026-08-14 14:13:24.630,249.373,251712,1341.94,377.09,964.85
2026-08-14 14:13:24.630,249.374,251812,1342.22,377.37,964.85
2026-08-14 14:13:24.835,249.579,251912,1342.87,378.02,964.85
2026-08-14 14:13:24.836,249.579,252012,1342.91,378.06,964.85
2026-08-14 14:13:25.049,249.793,252112,1343.29,378.44,964.85
2026-08-14 14:13:25.050,249.793,252212,1343.75,378.9,964.85
2026-08-14 14:13:25.051,249.795,252312,1343.83,378.98,964.85
2026-08-14 14:13:25.263,250.006,252412,1344.19,379.34,964.85
2026-08-14 14:13:25.263,250.006,252512,1344.45,379.6,964.85
2026-08-14 14:13:25.470,250.213,252612,1344.74,379.89,964.85
2026-08-14 14:13:25.470,250.213,252712,1345.02,380.17,964.85
2026-08-14 14:13:25.678,250.421,252812,1345.08,380.23,964.85
2026-08-14 14:13:25.678,250.422,252912,1345.39,380.54,964.85
2026-08-14 14:13:25.884,250.628,253012,1345.54,380.69,964.85
2026-08-14 14:13:25.884,250.628,253112,1345.86,381.01,964.85
2026-08-14 14:13:26.091,250.834,253212,1346.07,381.22,964.85
2026-08-14 14:13:26.091,250.835,253313,1346.09,381.24,964.85
2026-08-14 14:13:26.296,251.04,253412,1346.33,381.48,964.85
2026-08-14 14:13:26.296,251.04,253512,1346.59,381.74,964.85
2026-08-14 14:13:26.504,251.247,253613,1346.59,381.74,964.85
2026-08-14 14:13:26.504,251.247,253712,1346.84,381.99,964.85
2026-08-14 14:13:26.711,251.454,253812,1347.11,382.26,964.85
2026-08-14 14:13:26.711,251.455,253913,1347.0,382.15,964.85
2026-08-14 14:13:26.919,251.663,254012,1347.35,382.5,964.85
2026-08-14 14:13:26.920,251.663,254112,1347.35,382.5,964.85
2026-08-14 14:13:27.128,251.872,254213,1347.56,382.71,964.85
2026-08-14 14:13:27.129,251.872,254312,1347.81,382.96,964.85
2026-08-14 14:13:27.331,252.074,254412,1347.78,382.93,964.85
2026-08-14 14:13:27.331,252.075,254513,1348.07,383.22,964.85
2026-08-14 14:13:27.536,252.28,254612,1348.22,383.37,964.85
2026-08-14 14:13:27.536,252.28,254712,1348.3,383.45,964.85
2026-08-14 14:13:27.744,252.488,254812,1348.43,383.58,964.85
2026-08-14 14:13:27.745,252.488,254912,1348.44,383.59,964.85
2026-08-14 14:13:27.950,252.694,255012,1348.64,383.79,964.85
2026-08-14 14:13:27.950,252.694,255112,1348.95,384.1,964.85
2026-08-14 14:13:27.951,252.694,255212,1348.68,383.83,964.85
2026-08-14 14:13:28.158,252.902,255312,1348.92,384.07,964.85
2026-08-14 14:13:28.159,252.902,255412,1349.08,384.23,964.85
2026-08-14 14:13:28.365,253.109,255512,1349.08,384.23,964.85
2026-08-14 14:13:28.365,253.109,255612,1349.32,384.47,964.85
2026-08-14 14:13:28.573,253.317,255712,1349.39,384.54,964.85
2026-08-14 14:13:28.573,253.317,255812,1349.42,384.57,964.85
2026-08-14 14:13:28.781,253.524,255912,1349.71,384.86,964.85
2026-08-14 14:13:28.781,253.525,256012,1349.57,384.72,964.85
2026-08-14 14:13:28.986,253.73,256112,1349.73,384.88,964.85
2026-08-14 14:13:28.986,253.73,256212,1350.07,385.22,964.85
2026-08-14 14:13:29.193,253.937,256312,1349.81,384.96,964.85
2026-08-14 14:13:29.194,253.937,256412,1350.13,385.28,964.85
2026-08-14 14:13:29.400,254.144,256513,1350.18,385.33,964.85
2026-08-14 14:13:29.400,254.144,256612,1350.14,385.29,964.85
2026-08-14 14:13:29.607,254.35,256712,1350.36,385.51,964.85
2026-08-14 14:13:29.607,254.351,256813,1350.33,385.48,964.85
2026-08-14 14:13:29.814,254.558,256912,1350.31,385.46,964.85
2026-08-14 14:13:29.815,254.558,257012,1350.77,385.92,964.85
2026-08-14 14:13:30.022,254.765,257113,1350.54,385.69,964.85
2026-08-14 14:13:30.022,254.765,257212,1350.83,385.98,964.85
2026-08-14 14:13:30.228,254.971,257312,1351.01,386.16,964.85
2026-08-14 14:13:30.228,254.972,257413,1351.06,386.21,964.85
2026-08-14 14:13:30.434,255.177,257512,1351.15,386.3,964.85
2026-08-14 14:13:30.434,255.177,257612,1351.24,386.39,964.85
2026-08-14 14:13:30.645,255.389,257713,1351.22,386.37,964.85
2026-08-14 14:13:30.646,255.389,257812,1351.39,386.54,964.85
2026-08-14 14:13:30.852,255.595,257912,1351.48,386.63,964.85
2026-08-14 14:13:30.852,255.595,258012,1351.47,386.62,964.85
2026-08-14 14:13:30.852,255.596,258112,1351.84,386.99,964.85
2026-08-14 14:13:31.058,255.801,258212,1351.56,386.71,964.85
2026-08-14 14:13:31.058,255.802,258312,1351.96,387.11,964.85
2026-08-14 14:13:31.264,256.008,258412,1352.14,387.29,964.85
2026-08-14 14:13:31.265,256.008,258512,1352.14,387.29,964.85
2026-08-14 14:13:31.468,256.211,258612,1352.59,387.74,964.85
2026-08-14 14:13:31.468,256.211,258712,1352.3,387.45,964.85
2026-08-14 14:13:31.673,256.417,258812,1352.51,387.66,964.85
2026-08-14 14:13:31.673,256.417,258912,1352.82,387.97,964.85
2026-08-14 14:13:31.882,256.625,259012,1352.73,387.88,964.85
2026-08-14 14:13:31.882,256.625,259112,1352.93,388.08,964.85
2026-08-14 14:13:32.089,256.832,259212,1353.12,388.27,964.85
2026-08-14 14:13:32.089,256.832,259312,1353.04,388.19,964.85
2026-08-14 14:13:32.296,257.04,259412,1353.34,388.49,964.85
2026-08-14 14:13:32.297,257.04,259512,1353.17,388.32,964.85
2026-08-14 14:13:32.503,257.246,259612,1353.57,388.72,964.85
2026-08-14 14:13:32.503,257.247,259713,1353.74,388.89,964.85
2026-08-14 14:13:32.708,257.452,259812,1353.69,388.84,964.85
2026-08-14 14:13:32.709,257.452,259912,1354.1,389.25,964.85
2026-08-14 14:13:32.916,257.66,260013,1354.07,389.22,964.85
2026-08-14 14:13:32.916,257.66,260112,1353.92,389.07,964.85
2026-08-14 14:13:33.121,257.864,260212,1354.12,389.27,964.85
2026-08-14 14:13:33.121,257.865,260313,1353.84,388.99,964.85
2026-08-14 14:13:33.322,258.065,260412,1354.13,389.28,964.85
2026-08-14 14:13:33.322,258.066,260512,1354.42,389.57,964.85
2026-08-14 14:13:33.524,258.267,260613,1354.32,389.47,964.85
2026-08-14 14:13:33.524,258.267,260712,1354.62,389.77,964.85
2026-08-14 14:13:33.725,258.468,260812,1354.83,389.98,964.85
2026-08-14 14:13:33.725,258.469,260913,1354.83,389.98,964.85
2026-08-14 14:13:33.926,258.669,261012,1355.16,390.31,964.85
2026-08-14 14:13:33.926,258.669,261112,1355.07,390.22,964.85
2026-08-14 14:13:34.126,258.87,261212,1355.22,390.37,964.85
2026-08-14 14:13:34.126,258.87,261312,1355.54,390.69,964.85
2026-08-14 14:13:34.332,259.076,261412,1355.35,390.5,964.85
2026-08-14 14:13:34.333,259.076,261512,1355.64,390.79,964.85
2026-08-14 14:13:34.536,259.28,261612,1355.77,390.92,964.85
2026-08-14 14:13:34.537,259.28,261712,1355.56,390.71,964.85
2026-08-14 14:13:34.747,259.49,261812,1355.83,390.98,964.85
2026-08-14 14:13:34.747,259.49,261912,1355.95,391.1,964.85
2026-08-14 14:13:34.952,259.696,262012,1355.9,391.05,964.85
2026-08-14 14:13:34.952,259.696,262112,1356.23,391.38,964.85
2026-08-14 14:13:34.953,259.696,262212,1356.0,391.15,964.85
2026-08-14 14:13:35.159,259.902,262312,1356.16,391.31,964.85
2026-08-14 14:13:35.159,259.903,262412,1356.46,391.61,964.85
2026-08-14 14:13:35.367,260.11,262512,1356.24,391.39,964.85
2026-08-14 14:13:35.367,260.111,262612,1356.45,391.6,964.85
2026-08-14 14:13:35.571,260.314,262712,1356.8,391.95,964.85
2026-08-14 14:13:35.571,260.315,262812,1356.56,391.71,964.85
2026-08-14 14:13:35.777,260.52,262913,1356.84,391.99,964.85
2026-08-14 14:13:35.777,260.52,263012,1356.92,392.07,964.85
2026-08-14 14:13:35.983,260.726,263112,1356.88,392.03,964.85
2026-08-14 14:13:35.983,260.727,263213,1357.06,392.21,964.85
2026-08-14 14:13:36.189,260.933,263312,1356.97,392.12,964.85
2026-08-14 14:13:36.190,260.933,263412,1357.35,392.5,964.85
2026-08-14 14:13:36.399,261.143,263513,1357.6,392.75,964.85
2026-08-14 14:13:36.399,261.143,263612,1357.34,392.49,964.85
2026-08-14 14:13:36.606,261.349,263712,1357.42,392.57,964.85
2026-08-14 14:13:36.606,261.349,263813,1357.69,392.84,964.85
2026-08-14 14:13:36.813,261.557,263912,1357.52,392.67,964.85
2026-08-14 14:13:36.814,261.557,264012,1357.65,392.8,964.85
2026-08-14 14:13:37.020,261.763,264113,1357.69,392.84,964.85
2026-08-14 14:13:37.020,261.764,264212,1357.84,392.99,964.85
2026-08-14 14:13:37.227,261.97,264312,1357.96,393.11,964.85
2026-08-14 14:13:37.227,261.971,264412,1357.72,392.87,964.85
2026-08-14 14:13:37.440,262.183,264512,1357.92,393.07,964.85
2026-08-14 14:13:37.440,262.184,264612,1358.29,393.44,964.85
2026-08-14 14:13:37.641,262.385,264712,1358.08,393.23,964.85
2026-08-14 14:13:37.641,262.385,264812,1358.23,393.38,964.85
2026-08-14 14:13:37.851,262.595,264912,1358.36,393.51,964.85
2026-08-14 14:13:37.852,262.595,265012,1358.2,393.35,964.85
2026-08-14 14:13:37.852,262.595,265112,1358.46,393.61,964.85
2026-08-14 14:13:38.055,262.798,265212,1358.32,393.47,964.85
2026-08-14 14:13:38.055,262.798,265312,1358.43,393.58,964.85
2026-08-14 14:13:38.263,263.006,265412,1358.77,393.92,964.85
2026-08-14 14:13:38.263,263.006,265512,1358.5,393.65,964.85
2026-08-14 14:13:38.469,263.212,265612,1362.13,397.28,964.85
2026-08-14 14:13:38.469,263.213,265712,1361.29,396.44,964.85
2026-08-14 14:13:38.675,263.418,265812,1360.02,395.17,964.85
2026-08-14 14:13:38.675,263.418,265912,1361.33,396.48,964.85
2026-08-14 14:13:38.882,263.626,266012,1361.11,396.26,964.85
2026-08-14 14:13:38.883,263.626,266113,1362.62,397.77,964.85
2026-08-14 14:13:39.089,263.833,266212,1361.5,396.65,964.85
2026-08-14 14:13:39.089,263.833,266312,1362.4,397.55,964.85
2026-08-14 14:13:39.298,264.041,266413,1362.05,397.2,964.85
2026-08-14 14:13:39.298,264.041,266512,1363.15,398.3,964.85
2026-08-14 14:13:39.505,264.249,266612,1357.55,392.7,964.85
2026-08-14 14:13:39.506,264.249,266713,1355.7,390.85,964.85
2026-08-14 14:13:39.708,264.451,266812,1353.61,388.76,964.85
2026-08-14 14:13:39.708,264.451,266912,1350.38,385.53,964.85
2026-08-14 14:13:39.914,264.657,267013,1347.33,382.48,964.85
2026-08-14 14:13:39.914,264.657,267112,1344.58,379.73,964.85
2026-08-14 14:13:40.121,264.865,267212,1341.9,377.05,964.85
2026-08-14 14:13:40.121,264.865,267313,1338.81,373.96,964.85
2026-08-14 14:13:40.327,265.071,267412,1336.06,371.21,964.85
2026-08-14 14:13:40.327,265.071,267512,1333.19,368.34,964.85
2026-08-14 14:13:40.536,265.28,267612,1330.57,365.72,964.85
2026-08-14 14:13:40.537,265.28,267712,1327.81,362.96,964.85
2026-08-14 14:13:40.744,265.488,267812,1325.06,360.21,964.85
2026-08-14 14:13:40.744,265.488,267912,1322.5,357.65,964.85
2026-08-14 14:13:40.952,265.695,268012,1319.67,354.82,964.85
2026-08-14 14:13:40.952,265.695,268112,1317.24,352.39,964.85
2026-08-14 14:13:40.953,265.697,268212,1314.58,349.73,964.85
2026-08-14 14:13:41.158,265.902,268312,1312.0,347.15,964.85
2026-08-14 14:13:41.160,265.903,268412,1309.99,345.14,964.85
2026-08-14 14:13:41.362,266.106,268512,1306.44,341.59,964.85
2026-08-14 14:13:41.362,266.106,268612,1304.17,339.32,964.85
2026-08-14 14:13:41.569,266.312,268712,1301.98,337.13,964.85
2026-08-14 14:13:41.569,266.313,268812,1299.31,334.46,964.85
2026-08-14 14:13:41.777,266.52,268912,1296.95,332.1,964.85
2026-08-14 14:13:41.777,266.521,269012,1294.38,329.53,964.85
2026-08-14 14:13:41.986,266.729,269112,1292.03,327.18,964.85
2026-08-14 14:13:41.986,266.73,269212,1289.3,324.45,964.85
2026-08-14 14:13:42.193,266.937,269313,1287.45,322.6,964.85
2026-08-14 14:13:42.193,266.937,269412,1179.85,215.0,964.85
2026-08-14 14:13:42.400,267.143,269512,1157.68,192.83,964.85
2026-08-14 14:13:42.400,267.144,269613,1116.37,151.52,964.85
2026-08-14 14:13:42.605,267.349,269712,1075.36,110.51,964.85
2026-08-14 14:13:42.606,267.349,269812,1006.51,41.66,964.85
2026-08-14 14:13:42.811,267.554,269913,970.11,5.26,964.85
2026-08-14 14:13:42.811,267.554,270012,956.26,-8.59,964.85
2026-08-14 14:13:43.018,267.762,270112,954.01,-10.84,964.85
2026-08-14 14:13:43.018,267.762,270213,952.49,-12.36,964.85
2026-08-14 14:13:43.228,267.971,270312,953.89,-10.96,964.85
2026-08-14 14:13:43.228,267.971,270412,954.67,-10.18,964.85
2026-08-14 14:13:43.434,268.178,270513,954.87,-9.98,964.85
2026-08-14 14:13:43.434,268.178,270612,954.82,-10.03,964.85
2026-08-14 14:13:43.653,268.397,270712,955.17,-9.68,964.85
2026-08-14 14:13:43.655,268.398,270812,955.14,-9.71,964.85
2026-08-14 14:13:43.655,268.398,270912,955.06,-9.79,964.85
